state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Alabama,AL,Autauga,1001,Democrat,"Hillary Clinton",2387,0.8,Autauga_Alabama
Alabama,AL,Baldwin,1003,Democrat,"Hillary Clinton",5290,0.647,Baldwin_Alabama
Alabama,AL,Barbour,1005,Democrat,"Hillary Clinton",2567,0.906,Barbour_Alabama
Alabama,AL,Bullock,1011,Democrat,"Hillary Clinton",2451,0.913,Bullock_Alabama
Alabama,AL,Chambers,1017,Democrat,"Hillary Clinton",2899,0.886,Chambers_Alabama
Alabama,AL,Chilton,1021,Democrat,"Hillary Clinton",860,0.731,Chilton_Alabama
Alabama,AL,Choctaw,1023,Democrat,"Hillary Clinton",1772,0.802,Choctaw_Alabama
Alabama,AL,Colbert,1033,Democrat,"Hillary Clinton",3879,0.65,Colbert_Alabama
Alabama,AL,Conecuh,1035,Democrat,"Hillary Clinton",2031,0.714,Conecuh_Alabama
Alabama,AL,Coosa,1037,Democrat,"Hillary Clinton",1012,0.877,Coosa_Alabama
Alabama,AL,Crenshaw,1041,Democrat,"Hillary Clinton",908,0.878,Crenshaw_Alabama
Alabama,AL,Cullman,1043,Democrat,"Hillary Clinton",1275,0.608,Cullman_Alabama
Alabama,AL,Dale,1045,Democrat,"Hillary Clinton",1544,0.77,Dale_Alabama
Alabama,AL,Elmore,1051,Democrat,"Hillary Clinton",3019,0.801,Elmore_Alabama
Alabama,AL,Etowah,1055,Democrat,"Hillary Clinton",4262,0.746,Etowah_Alabama
Alabama,AL,Geneva,1061,Democrat,"Hillary Clinton",544,0.749,Geneva_Alabama
Alabama,AL,Hale,1065,Democrat,"Hillary Clinton",2426,0.796,Hale_Alabama
Alabama,AL,Jefferson,1073,Democrat,"Hillary Clinton",67357,0.816,Jefferson_Alabama
Alabama,AL,Lauderdale,1077,Democrat,"Hillary Clinton",3676,0.652,Lauderdale_Alabama
Alabama,AL,Limestone,1083,Democrat,"Hillary Clinton",3199,0.728,Limestone_Alabama
Alabama,AL,Madison,1089,Democrat,"Hillary Clinton",19995,0.686,Madison_Alabama
Alabama,AL,Marengo,1091,Democrat,"Hillary Clinton",3590,0.658,Marengo_Alabama
Alabama,AL,Mobile,1097,Democrat,"Hillary Clinton",28927,0.827,Mobile_Alabama
Alabama,AL,Morgan,1103,Democrat,"Hillary Clinton",3897,0.731,Morgan_Alabama
Alabama,AL,Perry,1105,Democrat,"Hillary Clinton",2575,0.82,Perry_Alabama
Alabama,AL,Russell,1113,Democrat,"Hillary Clinton",4381,0.728,Russell_Alabama
Alabama,AL,Talladega,1121,Democrat,"Hillary Clinton",5561,0.865,Talladega_Alabama
Alabama,AL,Tallapoosa,1123,Democrat,"Hillary Clinton",2658,0.88,Tallapoosa_Alabama
Alabama,AL,Tuscaloosa,1125,Democrat,"Hillary Clinton",12136,0.767,Tuscaloosa_Alabama
Alabama,AL,Walker,1127,Democrat,"Hillary Clinton",1772,0.671,Walker_Alabama
Alabama,AL,Wilcox,1131,Democrat,"Hillary Clinton",3337,0.843,Wilcox_Alabama
Arizona,AZ,Apache,4001,Democrat,"Hillary Clinton",4450,0.664,Apache_Arizona
Arizona,AZ,Cochise,4003,Democrat,"Hillary Clinton",4654,0.565,Cochise_Arizona
Arizona,AZ,Coconino,4005,Democrat,"Bernie Sanders",6941,0.534,Coconino_Arizona
Arizona,AZ,Gila,4007,Democrat,"Hillary Clinton",2196,0.592,Gila_Arizona
Arizona,AZ,Graham,4009,Democrat,"Hillary Clinton",937,0.491,Graham_Arizona
Arizona,AZ,Greenlee,4011,Democrat,"Hillary Clinton",497,0.546,Greenlee_Arizona
Arizona,AZ,"La Paz",4012,Democrat,"Hillary Clinton",309,0.517,"La Paz_Arizona"
Arizona,AZ,Maricopa,4013,Democrat,"Hillary Clinton",126988,0.581,Maricopa_Arizona
Arizona,AZ,Mohave,4015,Democrat,"Hillary Clinton",4170,0.564,Mohave_Arizona
Arizona,AZ,Navajo,4017,Democrat,"Hillary Clinton",4415,0.597,Navajo_Arizona
Arizona,AZ,Pima,4019,Democrat,"Hillary Clinton",56317,0.573,Pima_Arizona
Arizona,AZ,Pinal,4021,Democrat,"Hillary Clinton",9771,0.621,Pinal_Arizona
Arizona,AZ,"Santa Cruz",4023,Democrat,"Hillary Clinton",2496,0.658,"Santa Cruz_Arizona"
Arizona,AZ,Yavapai,4025,Democrat,"Hillary Clinton",8401,0.529,Yavapai_Arizona
Arizona,AZ,Yuma,4027,Democrat,"Hillary Clinton",4358,0.637,Yuma_Arizona
Arkansas,AR,Arkansas,5001,Democrat,"Hillary Clinton",724,0.833,Arkansas_Arkansas
Arkansas,AR,Ashley,5003,Democrat,"Hillary Clinton",1375,0.474,Ashley_Arkansas
Arkansas,AR,Baxter,5005,Democrat,"Hillary Clinton",1391,0.624,Baxter_Arkansas
Arkansas,AR,Benton,5007,Democrat,"Hillary Clinton",5650,0.541,Benton_Arkansas
Arkansas,AR,Chicot,5017,Democrat,"Hillary Clinton",1370,0.811,Chicot_Arkansas
Arkansas,AR,Cleburne,5023,Democrat,"Hillary Clinton",758,0.687,Cleburne_Arkansas
Arkansas,AR,Conway,5029,Democrat,"Hillary Clinton",1755,0.621,Conway_Arkansas
Arkansas,AR,Craighead,5031,Democrat,"Hillary Clinton",3543,0.64,Craighead_Arkansas
Arkansas,AR,Crawford,5033,Democrat,"Hillary Clinton",1586,0.625,Crawford_Arkansas
Arkansas,AR,Crittenden,5035,Democrat,"Hillary Clinton",3379,0.764,Crittenden_Arkansas
Arkansas,AR,Cross,5037,Democrat,"Hillary Clinton",780,0.742,Cross_Arkansas
Arkansas,AR,Desha,5041,Democrat,"Hillary Clinton",1342,0.686,Desha_Arkansas
Arkansas,AR,Drew,5043,Democrat,"Hillary Clinton",1250,0.678,Drew_Arkansas
Arkansas,AR,Faulkner,5045,Democrat,"Hillary Clinton",4077,0.586,Faulkner_Arkansas
Arkansas,AR,Garland,5051,Democrat,"Hillary Clinton",4057,0.687,Garland_Arkansas
Arkansas,AR,Grant,5053,Democrat,"Hillary Clinton",690,0.663,Grant_Arkansas
Arkansas,AR,Hempstead,5057,Democrat,"Hillary Clinton",786,0.795,Hempstead_Arkansas
Arkansas,AR,"Hot Spring",5059,Democrat,"Hillary Clinton",1562,0.637,"Hot Spring_Arkansas"
Arkansas,AR,Howard,5061,Democrat,"Hillary Clinton",535,0.765,Howard_Arkansas
Arkansas,AR,Independence,5063,Democrat,"Hillary Clinton",1059,0.645,Independence_Arkansas
Arkansas,AR,Izard,5065,Democrat,"Hillary Clinton",516,0.649,Izard_Arkansas
Arkansas,AR,"Little River",5081,Democrat,"Hillary Clinton",721,0.531,"Little River_Arkansas"
Arkansas,AR,Lonoke,5085,Democrat,"Hillary Clinton",1664,0.654,Lonoke_Arkansas
Arkansas,AR,Miller,5091,Democrat,"Hillary Clinton",1300,0.761,Miller_Arkansas
Arkansas,AR,Mississippi,5093,Democrat,"Hillary Clinton",2017,0.819,Mississippi_Arkansas
Arkansas,AR,Nevada,5099,Democrat,"Hillary Clinton",647,0.592,Nevada_Arkansas
Arkansas,AR,Phillips,5107,Democrat,"Hillary Clinton",2696,0.754,Phillips_Arkansas
Arkansas,AR,Poinsett,5111,Democrat,"Hillary Clinton",717,0.724,Poinsett_Arkansas
Arkansas,AR,Pope,5115,Democrat,"Hillary Clinton",1680,0.576,Pope_Arkansas
Arkansas,AR,Prairie,5117,Democrat,"Hillary Clinton",558,0.517,Prairie_Arkansas
Arkansas,AR,Pulaski,5119,Democrat,"Hillary Clinton",34862,0.764,Pulaski_Arkansas
Arkansas,AR,Saline,5125,Democrat,"Hillary Clinton",4358,0.674,Saline_Arkansas
Arkansas,AR,Searcy,5129,Democrat,"Hillary Clinton",221,0.564,Searcy_Arkansas
Arkansas,AR,Sebastian,5131,Democrat,"Hillary Clinton",3694,0.611,Sebastian_Arkansas
Arkansas,AR,Sharp,5135,Democrat,"Hillary Clinton",608,0.642,Sharp_Arkansas
Arkansas,AR,Washington,5143,Democrat,"Hillary Clinton",9110,0.513,Washington_Arkansas
Arkansas,AR,White,5145,Democrat,"Hillary Clinton",2024,0.69,White_Arkansas
Arkansas,AR,Woodruff,5147,Democrat,"Hillary Clinton",862,0.662,Woodruff_Arkansas
Arkansas,AR,Yell,5149,Democrat,"Hillary Clinton",723,0.582,Yell_Arkansas
Colorado,CO,Adams,8001,Democrat,"Bernie Sanders",3279,0.61,Adams_Colorado
Colorado,CO,Alamosa,8003,Democrat,"Bernie Sanders",167,0.63,Alamosa_Colorado
Colorado,CO,Arapahoe,8005,Democrat,"Bernie Sanders",6086,0.53,Arapahoe_Colorado
Colorado,CO,Archuleta,8007,Democrat,"Bernie Sanders",156,0.642,Archuleta_Colorado
Colorado,CO,Baca,8009,Democrat,"Hillary Clinton",15,0.319,Baca_Colorado
Colorado,CO,Bent,8011,Democrat,"Hillary Clinton",26,0.481,Bent_Colorado
Colorado,CO,Boulder,8013,Democrat,"Bernie Sanders",11142,0.636,Boulder_Colorado
Colorado,CO,Broomfield,8014,Democrat,"Bernie Sanders",1010,0.632,Broomfield_Colorado
Colorado,CO,Chaffee,8015,Democrat,"Bernie Sanders",404,0.652,Chaffee_Colorado
Colorado,CO,"Clear Creek",8019,Democrat,"Bernie Sanders",199,0.553,"Clear Creek_Colorado"
Colorado,CO,Conejos,8021,Democrat,"Hillary Clinton",73,0.584,Conejos_Colorado
Colorado,CO,Costilla,8023,Democrat,"Hillary Clinton",64,0.566,Costilla_Colorado
Colorado,CO,Crowley,8025,Democrat,"Bernie Sanders",16,0.5,Crowley_Colorado
Colorado,CO,Denver,8031,Democrat,"Bernie Sanders",14624,0.544,Denver_Colorado
Colorado,CO,Dolores,8033,Democrat,"Bernie Sanders",22,0.629,Dolores_Colorado
Colorado,CO,Eagle,8037,Democrat,"Bernie Sanders",623,0.637,Eagle_Colorado
Colorado,CO,Fremont,8043,Democrat,"Bernie Sanders",268,0.571,Fremont_Colorado
Colorado,CO,Gilpin,8047,Democrat,"Bernie Sanders",173,0.698,Gilpin_Colorado
Colorado,CO,Gunnison,8051,Democrat,"Bernie Sanders",481,0.763,Gunnison_Colorado
Colorado,CO,Hinsdale,8053,Democrat,"Bernie Sanders",10,0.714,Hinsdale_Colorado
Colorado,CO,Huerfano,8055,Democrat,"Bernie Sanders",150,0.584,Huerfano_Colorado
Colorado,CO,"Kit Carson",8063,Democrat,"Bernie Sanders",16,0.593,"Kit Carson_Colorado"
Colorado,CO,"La Plata",8067,Democrat,"Bernie Sanders",1466,0.641,"La Plata_Colorado"
Colorado,CO,Larimer,8069,Democrat,"Bernie Sanders",6664,0.672,Larimer_Colorado
Colorado,CO,"Las Animas",8071,Democrat,"Bernie Sanders",106,0.512,"Las Animas_Colorado"
Colorado,CO,Mesa,8077,Democrat,"Bernie Sanders",1095,0.573,Mesa_Colorado
Colorado,CO,Moffat,8081,Democrat,"Bernie Sanders",28,0.56,Moffat_Colorado
Colorado,CO,Montezuma,8083,Democrat,"Bernie Sanders",412,0.673,Montezuma_Colorado
Colorado,CO,Montrose,8085,Democrat,"Bernie Sanders",258,0.549,Montrose_Colorado
Colorado,CO,Otero,8089,Democrat,"Bernie Sanders",94,0.543,Otero_Colorado
Colorado,CO,Ouray,8091,Democrat,"Bernie Sanders",156,0.645,Ouray_Colorado
Colorado,CO,Park,8093,Democrat,"Bernie Sanders",231,0.662,Park_Colorado
Colorado,CO,Pitkin,8097,Democrat,"Bernie Sanders",421,0.547,Pitkin_Colorado
Colorado,CO,Prowers,8099,Democrat,"Hillary Clinton",40,0.69,Prowers_Colorado
Colorado,CO,Pueblo,8101,Democrat,"Hillary Clinton",1260,0.517,Pueblo_Colorado
Colorado,CO,"Rio Blanco",8103,Democrat,"Bernie Sanders",18,0.692,"Rio Blanco_Colorado"
Colorado,CO,"Rio Grande",8105,Democrat,"Bernie Sanders",59,0.546,"Rio Grande_Colorado"
Colorado,CO,Routt,8107,Democrat,"Bernie Sanders",406,0.63,Routt_Colorado
Colorado,CO,Saguache,8109,Democrat,"Bernie Sanders",219,0.811,Saguache_Colorado
Colorado,CO,"San Miguel",8113,Democrat,"Bernie Sanders",329,0.783,"San Miguel_Colorado"
Colorado,CO,Sedgwick,8115,Democrat,"Hillary Clinton",13,0.619,Sedgwick_Colorado
Colorado,CO,Teller,8119,Democrat,"Bernie Sanders",219,0.622,Teller_Colorado
Colorado,CO,Weld,8123,Democrat,"Bernie Sanders",1647,0.607,Weld_Colorado
Florida,FL,Alachua,12001,Democrat,"Hillary Clinton",17733,0.492,Alachua_Florida
Florida,FL,Baker,12003,Democrat,"Bernie Sanders",805,0.474,Baker_Florida
Florida,FL,Bradford,12007,Democrat,"Hillary Clinton",1056,0.487,Bradford_Florida
Florida,FL,Brevard,12009,Democrat,"Hillary Clinton",31835,0.597,Brevard_Florida
Florida,FL,Broward,12011,Democrat,"Hillary Clinton",132527,0.725,Broward_Florida
Florida,FL,Charlotte,12015,Democrat,"Hillary Clinton",8125,0.621,Charlotte_Florida
Florida,FL,Citrus,12017,Democrat,"Hillary Clinton",6863,0.563,Citrus_Florida
Florida,FL,Collier,12021,Democrat,"Hillary Clinton",12712,0.661,Collier_Florida
Florida,FL,Dixie,12029,Democrat,"Bernie Sanders",459,0.451,Dixie_Florida
Florida,FL,Duval,12031,Democrat,"Hillary Clinton",58632,0.672,Duval_Florida
Florida,FL,Escambia,12033,Democrat,"Hillary Clinton",16765,0.622,Escambia_Florida
Florida,FL,Flagler,12035,Democrat,"Hillary Clinton",6152,0.658,Flagler_Florida
Florida,FL,Gadsden,12039,Democrat,"Hillary Clinton",7446,0.764,Gadsden_Florida
Florida,FL,Gilchrist,12041,Democrat,"Bernie Sanders",578,0.507,Gilchrist_Florida
Florida,FL,Glades,12043,Democrat,"Hillary Clinton",387,0.499,Glades_Florida
Florida,FL,Gulf,12045,Democrat,"Hillary Clinton",568,0.474,Gulf_Florida
Florida,FL,Hardee,12049,Democrat,"Hillary Clinton",529,0.527,Hardee_Florida
Florida,FL,Hendry,12051,Democrat,"Hillary Clinton",1156,0.606,Hendry_Florida
Florida,FL,Hernando,12053,Democrat,"Hillary Clinton",8882,0.596,Hernando_Florida
Florida,FL,Highlands,12055,Democrat,"Hillary Clinton",3711,0.614,Highlands_Florida
Florida,FL,Hillsborough,12057,Democrat,"Hillary Clinton",68936,0.628,Hillsborough_Florida
Florida,FL,"Indian River",12061,Democrat,"Hillary Clinton",6897,0.624,"Indian River_Florida"
Florida,FL,Lee,12071,Democrat,"Hillary Clinton",27940,0.627,Lee_Florida
Florida,FL,Leon,12073,Democrat,"Hillary Clinton",27333,0.565,Leon_Florida
Florida,FL,Levy,12075,Democrat,"Hillary Clinton",1570,0.5,Levy_Florida
Florida,FL,Manatee,12081,Democrat,"Hillary Clinton",18116,0.625,Manatee_Florida
Florida,FL,Marion,12083,Democrat,"Hillary Clinton",18220,0.627,Marion_Florida
Florida,FL,Martin,12085,Democrat,"Hillary Clinton",6523,0.598,Martin_Florida
Florida,FL,Miami-Dade,12086,Democrat,"Hillary Clinton",129467,0.747,Miami-Dade_Florida
Florida,FL,Nassau,12089,Democrat,"Hillary Clinton",2910,0.562,Nassau_Florida
Florida,FL,Okeechobee,12093,Democrat,"Hillary Clinton",1150,0.552,Okeechobee_Florida
Florida,FL,Orange,12095,Democrat,"Hillary Clinton",66654,0.638,Orange_Florida
Florida,FL,Osceola,12097,Democrat,"Hillary Clinton",16512,0.682,Osceola_Florida
Florida,FL,"Palm Beach",12099,Democrat,"Hillary Clinton",103369,0.715,"Palm Beach_Florida"
Florida,FL,Pasco,12101,Democrat,"Hillary Clinton",21760,0.583,Pasco_Florida
Florida,FL,Pinellas,12103,Democrat,"Hillary Clinton",63699,0.603,Pinellas_Florida
Florida,FL,Polk,12105,Democrat,"Hillary Clinton",29328,0.63,Polk_Florida
Florida,FL,Putnam,12107,Democrat,"Hillary Clinton",3182,0.494,Putnam_Florida
Florida,FL,"Santa Rosa",12113,Democrat,"Hillary Clinton",3938,0.492,"Santa Rosa_Florida"
Florida,FL,Sarasota,12115,Democrat,"Hillary Clinton",25881,0.611,Sarasota_Florida
Florida,FL,Seminole,12117,Democrat,"Hillary Clinton",22069,0.583,Seminole_Florida
Florida,FL,Suwannee,12121,Democrat,"Bernie Sanders",1550,0.443,Suwannee_Florida
Florida,FL,Volusia,12127,Democrat,"Hillary Clinton",26276,0.602,Volusia_Florida
Florida,FL,Wakulla,12129,Democrat,"Hillary Clinton",1659,0.489,Wakulla_Florida
Georgia,GA,Appling,13001,Democrat,"Hillary Clinton",490,0.756,Appling_Georgia
Georgia,GA,Atkinson,13003,Democrat,"Hillary Clinton",201,0.798,Atkinson_Georgia
Georgia,GA,Bacon,13005,Democrat,"Hillary Clinton",113,0.638,Bacon_Georgia
Georgia,GA,Banks,13011,Democrat,"Hillary Clinton",172,0.49,Banks_Georgia
Georgia,GA,Barrow,13013,Democrat,"Hillary Clinton",1457,0.617,Barrow_Georgia
Georgia,GA,Bartow,13015,Democrat,"Hillary Clinton",2216,0.59,Bartow_Georgia
Georgia,GA,"Ben Hill",13017,Democrat,"Hillary Clinton",779,0.802,"Ben Hill_Georgia"
Georgia,GA,Bibb,13021,Democrat,"Hillary Clinton",12944,0.828,Bibb_Georgia
Georgia,GA,Bleckley,13023,Democrat,"Hillary Clinton",370,0.777,Bleckley_Georgia
Georgia,GA,Brantley,13025,Democrat,"Hillary Clinton",137,0.491,Brantley_Georgia
Georgia,GA,Bulloch,13031,Democrat,"Hillary Clinton",1910,0.607,Bulloch_Georgia
Georgia,GA,Butts,13035,Democrat,"Hillary Clinton",922,0.817,Butts_Georgia
Georgia,GA,Candler,13043,Democrat,"Hillary Clinton",434,0.783,Candler_Georgia
Georgia,GA,Catoosa,13047,Democrat,"Hillary Clinton",1082,0.508,Catoosa_Georgia
Georgia,GA,Charlton,13049,Democrat,"Hillary Clinton",275,0.737,Charlton_Georgia
Georgia,GA,Chatham,13051,Democrat,"Hillary Clinton",19898,0.723,Chatham_Georgia
Georgia,GA,Chattahoochee,13053,Democrat,"Hillary Clinton",182,0.813,Chattahoochee_Georgia
Georgia,GA,Chattooga,13055,Democrat,"Hillary Clinton",566,0.637,Chattooga_Georgia
Georgia,GA,Cherokee,13057,Democrat,"Hillary Clinton",4837,0.518,Cherokee_Georgia
Georgia,GA,Clarke,13059,Democrat,"Hillary Clinton",7089,0.507,Clarke_Georgia
Georgia,GA,Clayton,13063,Democrat,"Hillary Clinton",25130,0.816,Clayton_Georgia
Georgia,GA,Clinch,13065,Democrat,"Hillary Clinton",167,0.795,Clinch_Georgia
Georgia,GA,Cobb,13067,Democrat,"Hillary Clinton",39277,0.635,Cobb_Georgia
Georgia,GA,Colquitt,13071,Democrat,"Hillary Clinton",1035,0.761,Colquitt_Georgia
Georgia,GA,Columbia,13073,Democrat,"Hillary Clinton",4805,0.669,Columbia_Georgia
Georgia,GA,Cook,13075,Democrat,"Hillary Clinton",580,0.762,Cook_Georgia
Georgia,GA,Coweta,13077,Democrat,"Hillary Clinton",4536,0.665,Coweta_Georgia
Georgia,GA,Crisp,13081,Democrat,"Hillary Clinton",729,0.801,Crisp_Georgia
Georgia,GA,Dade,13083,Democrat,"Hillary Clinton",241,0.503,Dade_Georgia
Georgia,GA,Dawson,13085,Democrat,"Hillary Clinton",312,0.53,Dawson_Georgia
Georgia,GA,Decatur,13087,Democrat,"Hillary Clinton",1316,0.79,Decatur_Georgia
Georgia,GA,Dodge,13091,Democrat,"Hillary Clinton",579,0.795,Dodge_Georgia
Georgia,GA,Dooly,13093,Democrat,"Hillary Clinton",737,0.884,Dooly_Georgia
Georgia,GA,Dougherty,13095,Democrat,"Hillary Clinton",8891,0.857,Dougherty_Georgia
Georgia,GA,Douglas,13097,Democrat,"Hillary Clinton",9375,0.746,Douglas_Georgia
Georgia,GA,Early,13099,Democrat,"Hillary Clinton",671,0.892,Early_Georgia
Georgia,GA,Echols,13101,Democrat,"Bernie Sanders",36,0.514,Echols_Georgia
Georgia,GA,Elbert,13105,Democrat,"Hillary Clinton",805,0.75,Elbert_Georgia
Georgia,GA,Emanuel,13107,Democrat,"Hillary Clinton",755,0.831,Emanuel_Georgia
Georgia,GA,Evans,13109,Democrat,"Hillary Clinton",347,0.785,Evans_Georgia
Georgia,GA,Fannin,13111,Democrat,"Hillary Clinton",545,0.599,Fannin_Georgia
Georgia,GA,Fayette,13113,Democrat,"Hillary Clinton",7257,0.711,Fayette_Georgia
Georgia,GA,Floyd,13115,Democrat,"Hillary Clinton",2555,0.645,Floyd_Georgia
Georgia,GA,Fulton,13121,Democrat,"Hillary Clinton",82576,0.711,Fulton_Georgia
Georgia,GA,Gilmer,13123,Democrat,"Hillary Clinton",489,0.53,Gilmer_Georgia
Georgia,GA,Glascock,13125,Democrat,"Hillary Clinton",38,0.623,Glascock_Georgia
Georgia,GA,Glynn,13127,Democrat,"Hillary Clinton",2870,0.687,Glynn_Georgia
Georgia,GA,Gordon,13129,Democrat,"Hillary Clinton",776,0.575,Gordon_Georgia
Georgia,GA,Gwinnett,13135,Democrat,"Hillary Clinton",37465,0.662,Gwinnett_Georgia
Georgia,GA,Habersham,13137,Democrat,"Hillary Clinton",608,0.52,Habersham_Georgia
Georgia,GA,Hall,13139,Democrat,"Hillary Clinton",3482,0.603,Hall_Georgia
Georgia,GA,Haralson,13143,Democrat,"Hillary Clinton",413,0.551,Haralson_Georgia
Georgia,GA,Hart,13147,Democrat,"Hillary Clinton",740,0.723,Hart_Georgia
Georgia,GA,Heard,13149,Democrat,"Hillary Clinton",276,0.701,Heard_Georgia
Georgia,GA,Henry,13151,Democrat,"Hillary Clinton",15639,0.777,Henry_Georgia
Georgia,GA,Houston,13153,Democrat,"Hillary Clinton",6274,0.76,Houston_Georgia
Georgia,GA,Irwin,13155,Democrat,"Hillary Clinton",326,0.799,Irwin_Georgia
Georgia,GA,"Jeff Davis",13161,Democrat,"Hillary Clinton",400,0.766,"Jeff Davis_Georgia"
Georgia,GA,Jenkins,13165,Democrat,"Hillary Clinton",355,0.841,Jenkins_Georgia
Georgia,GA,Lanier,13173,Democrat,"Hillary Clinton",234,0.765,Lanier_Georgia
Georgia,GA,Liberty,13179,Democrat,"Hillary Clinton",2783,0.797,Liberty_Georgia
Georgia,GA,Long,13183,Democrat,"Hillary Clinton",261,0.685,Long_Georgia
Georgia,GA,Lumpkin,13187,Democrat,"Hillary Clinton",560,0.506,Lumpkin_Georgia
Georgia,GA,McDuffie,13189,Democrat,"Hillary Clinton",1274,0.847,McDuffie_Georgia
Georgia,GA,Meriwether,13199,Democrat,"Hillary Clinton",1463,0.854,Meriwether_Georgia
Georgia,GA,Mitchell,13205,Democrat,"Hillary Clinton",1338,0.858,Mitchell_Georgia
Georgia,GA,Muscogee,13215,Democrat,"Hillary Clinton",12801,0.791,Muscogee_Georgia
Georgia,GA,Newton,13217,Democrat,"Hillary Clinton",7269,0.78,Newton_Georgia
Georgia,GA,Oglethorpe,13221,Democrat,"Hillary Clinton",561,0.605,Oglethorpe_Georgia
Georgia,GA,Paulding,13223,Democrat,"Hillary Clinton",4095,0.656,Paulding_Georgia
Georgia,GA,Peach,13225,Democrat,"Hillary Clinton",1675,0.837,Peach_Georgia
Georgia,GA,Pierce,13229,Democrat,"Hillary Clinton",219,0.67,Pierce_Georgia
Georgia,GA,Rabun,13241,Democrat,"Hillary Clinton",397,0.541,Rabun_Georgia
